도로명주소,지번주소,위도,경도,상태
경상북도 청도군 금천면 금천로 46,경상북도 청도군 금천면 동곡리 786-11,35.6928765062,128.8911933625,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청도군 매전면 청려로 3711,경상북도 청도군 매전면 동산리 183-1,35.6680176101,128.8571007610,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 남정면 진불길 29,경상북도 영덕군 남정면 장사리 224-1,36.2842959567,129.3724043591,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 영덕읍 중앙길 89,경상북도 영덕군 영덕읍 남석리 5-8,36.4105835130,129.3702321810,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 강구면 동해대로 4482,경상북도 영덕군 강구면 오포리 75-1,36.3574552420,129.3806750189,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 영해면 예주2길 9,경상북도 영덕군 영해면 성내리 672-3,36.5368760402,129.4076476944,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 축산면 영덕대게로 2049,경상북도 영덕군 축산면 축산리 426-24,36.5054006445,129.4419398436,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영덕군 병곡면 병곡길 62,경상북도 영덕군 병곡면 병곡리 70-1,36.6014080223,129.4109136957,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 기성면 기성로 667,경상북도 울진군 기성면 척산리 87,36.7987615637,129.4528818585,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 북면 울진북로 2080,경상북도 울진군 북면 부구리 146-17,37.1020910078,129.3732306400,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 죽변면 죽변중앙로 159,경상북도 울진군 죽변면 죽변리 351,37.0596056580,129.4216834795,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 울진읍 읍내10길 20,경상북도 울진군 울진읍 읍내리 556-5,36.9963391385,129.4028636002,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 근남면 울진북로 147,경상북도 울진군 근남면 노음리 326-17,36.9630012123,129.3959389798,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 후포면 울진대게로 34-8,경상북도 울진군 후포면 삼율리 169-7,36.6766054205,129.4430818174,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 평해읍 평해로 61,경상북도 울진군 평해읍 평해리 823-5,36.7260155835,129.4412285165,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울진군 금강송면 불영계곡로 1723,경상북도 울진군 금강송면 삼근리 194-1,36.9362109434,129.2495556436,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 석포면 석포로1길 6,경상북도 봉화군 석포면 석포리 569-3,37.0445253334,129.0624526157,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 춘양면 의양로 54,경상북도 봉화군 춘양면 의양리 351-2,36.9369681959,128.9129780126,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 소천면 소천로 1259,경상북도 봉화군 소천면 현동리 687-3,36.9400941701,129.0017278154,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 명호면 노루목재길 24,경상북도 봉화군 명호면 도천리 240-7,36.8561169242,128.8981716981,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 봉화읍 봉화로 1077,경상북도 봉화군 봉화읍 해저리 85-5,36.8920160851,128.7279010931,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 봉화군 물야면 문수로 981,경상북도 봉화군 물야면 오록리 394-8,36.9743409225,128.7362616135,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 예천읍 충효로 198,경상북도 예천군 예천읍 서본리 216-4,36.6496469028,128.4459614962,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 용궁면 용궁로 92,경상북도 예천군 용궁면 읍부리 330-1,36.6070449188,128.2751492450,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 풍양면 낙상1길 60-3,경상북도 예천군 풍양면 낙상리 165-1,36.5108285338,128.2995268578,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 용문면 용문경천로 1213,경상북도 예천군 용문면 상금곡리 548-2,36.6883961089,128.4095135750,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 호명면 호명로 547번지,,,,변환실패(주소미존재)
경상북도 예천군 지보면 지보로 151,경상북도 예천군 지보면 소화리 544-4,36.5456323054,128.3890785488,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 예천군 예천읍 충효로 1385,,,,변환실패(주소미존재)
경상북도 예천군 은풍면 은풍로 85,경상북도 예천군 은풍면 우곡리 135-4,36.7449599449,128.4424887078,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 벽진면 벽봉로 17,경상북도 성주군 벽진면 수촌리 808-4,35.9490000380,128.2172852273,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 수륜면 참별로 917,경상북도 성주군 수륜면 신파리 43-3,35.8330597564,128.1928319120,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 가천면 가천로 73,경상북도 성주군 가천면 창천리 533,35.8850250636,128.1654435905,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 초전면 대장길 111,경상북도 성주군 초전면 대장리 586-7,35.9747636998,128.2635647150,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 선남면 관화길 90,경상북도 성주군 선남면 관화리 678-4,35.9013033775,128.3517027482,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 용암면 운용로 1025,경상북도 성주군 용암면 용정리 298,35.8353910852,128.3369173176,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 성주군 성주읍 성밖숲길 151,경상북도 성주군 성주읍 성산리 658-6,35.9174673325,128.2914060517,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 진보면 진보로 129,경상북도 청송군 진보면 진안리 43-1,36.5288711797,129.0458620124,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 주왕산면 이전앞길 5,경상북도 청송군 주왕산면 주산지리 829-1,36.3569168154,129.1596980510,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 현서면 청송로 2667,,,,변환실패(주소미존재)
경상북도 청송군 안덕면 안덕로 95,경상북도 청송군 안덕면 명당리 455,36.2900435169,128.9612337956,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 현서면 구산동로 43,경상북도 청송군 현서면 구산리 36-1,36.2766723172,128.8973832057,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 청송읍 금월로 273,경상북도 청송군 청송읍 월막리 381-4,36.4334251913,129.0560962515,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 청송군 부남면 대전로 127,경상북도 청송군 부남면 대전리 95,36.3452692808,129.0639075132,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영양군 입암면 입암로 72,경상북도 영양군 입암면 산해리 9-6,36.5912844733,129.0894551808,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영양군 석보면 원리길 15,경상북도 영양군 석보면 원리리 284,36.5573680381,129.1248202344,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영양군 수비면 한티로 459,경상북도 영양군 수비면 발리리 519-5,36.7663888081,129.1980983356,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영양군 청기면 청기1길 9-6,경상북도 영양군 청기면 청기리 791-1,36.6614150204,129.0624646325,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 영양군 영양읍 동서대로 29,경상북도 영양군 영양읍 서부리 495-2,36.6631213386,129.1122128185,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 군위군 부계면 창평길 29,경상북도 군위군 부계면 창평리 1011-1,36.0988483409,128.6655636956,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 군위군 의흥면 읍내6길 7,경상북도 군위군 의흥면 읍내리 359-2,36.1751943669,128.7171493848,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 군위군 군위읍 중앙길 73,경상북도 군위군 군위읍 서부리 265-1,36.2350407025,128.5662196398,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 군위군 효령면 치산효령로 2383,경상북도 군위군 효령면 중구리 194-2,36.1560804428,128.5869716438,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 고령군 성산면 성산로 954,경상북도 고령군 성산면 어곡리 30-12,35.7508317775,128.3659332959,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 고령군 다산면 평리1길 15-1,경상북도 고령군 다산면 평리리 109-2,35.8257992774,128.4539943292,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 고령군 대가야읍 시장길 1길 5,,,,변환실패(주소미존재)
경상북도 고령군 대가야읍 대가야로 610,,,,변환실패(주소미존재)
경상북도 울릉군 울릉읍 봉래2길 30-2,경상북도 울릉군 울릉읍 도동리 330-9,37.4935857550,130.9091304564,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울릉군 울릉읍 도동4길 4번지,,,,변환실패(주소미존재)
경상북도 울릉군 서면 남양4길 37,경상북도 울릉군 서면 남양리 659-4,37.4678806194,130.8381714982,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상북도 울릉군 북면 천부1길 20,경상북도 울릉군 북면 천부리 529-3,37.5412664370,130.8742856982,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 성산구  신사로45번길 35,,,,변환실패(주소미존재)
경상남도 창원시 성산구 원이대로863번길 22,경상남도 창원시 성산구 가음동 21-2,35.2084441895,128.6975346207,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 성산구 원이대로566번길 27-19,경상남도 창원시 성산구 중앙동 69-17,35.2268020500,128.6764607106,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 성산구 원이대로473번길 17,경상남도 창원시 성산구 반림동 14-8,35.2354232090,128.6699619758,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 성산구 대암로 113,경상남도 창원시 성산구 대방동 339-5,35.2156167717,128.7088024849,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 성산구 봉양로 408,경상남도 창원시 성산구 신촌동 15-8,35.2075410362,128.6270401653,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 의창구 원이대로261번길 16-19,경상남도 창원시 의창구 봉곡동 32-9,35.2443142389,128.6511377972,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 의창구 창원대로397번길 30,경상남도 창원시 의창구 팔용동 33-1,35.2366081540,128.6433662327,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 의창구 동읍 의창대로 902,경상남도 창원시 의창구 동읍 용잠리 228-3,35.2787211425,128.6892945639,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 의창구 천주로 1127,,,,변환실패(주소미존재)
경상남도 창원시 의창구 대산면 진산대로 415,경상남도 창원시 의창구 대산면 가술리 286-3,35.3368076906,128.7085524095,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 의창구 의창대로266번길 11,경상남도 창원시 의창구 중동 755-2,35.2601150501,128.6276164338,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 문화남5길 52,경상남도 창원시 마산합포구 청계동 11-2,35.1844381877,128.5575359740,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 중앙남11길 12,경상남도 창원시 마산합포구 신흥동 7-7,35.1920734377,128.5635414646,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 3·15대로 295,경상남도 창원시 마산합포구 서성동 83-22,35.2032274179,128.5701806351,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 천하장사로 111,경상남도 창원시 마산합포구 상남동 140-97,35.2119739558,128.5748270281,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 교방서1길 40,경상남도 창원시 마산합포구 교방동 377-14,35.2130318035,128.5645919769,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 구산면 구산로 562,경상남도 창원시 마산합포구 구산면 수정리 649-2,35.1202147125,128.5802672274,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 진동면 삼진의거대로 661,경상남도 창원시 마산합포구 진동면 진동리 529-3,35.1171620311,128.4892359101,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 진전면 대실로 156,경상남도 창원시 마산합포구 진전면 오서리 606-3,35.1021396113,128.4191187879,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 합성남8길 21,경상남도 창원시 마산회원구 합성동 265-3,35.2384630785,128.5856738180,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 양덕동2길 6,경상남도 창원시 마산회원구 양덕동 164-15,35.2217927338,128.5903219026,변환완료(도로명주소업데이트;지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 석전동6길 20,경상남도 창원시 마산회원구 석전동 248-31,35.2306909157,128.5753040591,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산합포구 산호북15길 1,경상남도 창원시 마산합포구 산호동 28-20,35.2180604825,128.5818606099,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 회원남25길 73,경상남도 창원시 마산회원구 회원동 670-10,35.2182249887,128.5644259931,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 내서읍 삼계로 32,경상남도 창원시 마산회원구 내서읍 삼계리 20-3,35.2321927365,128.5012982279,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 마산회원구 내서읍 호원로 164,경상남도 창원시 마산회원구 내서읍 중리 327-4,35.2490670687,128.5236917034,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 비봉로33번길 2,경상남도 진주시 중안동 119-2,35.1937663009,128.0806138951,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 동진로 263,경상남도 진주시 상대동 314-21,35.1804391908,128.1199416942,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 창렬로7번길 14,경상남도 진주시 인사동 182-11,35.1895289036,128.0720070855,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 평거로 42,경상남도 진주시 평거동 763-1,35.1738500610,128.0651780530,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 대신로 323-6,경상남도 진주시 하대동 339-8,35.1894081417,128.1161292404,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 진주대로 560,경상남도 진주시 가좌동 448-3,35.1568011098,128.1078016927,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 충무공동 충의로 149,,,,변환실패(주소미존재)
경상남도 진주시 문산읍 동부로587번길 1,경상남도 진주시 문산읍 삼곡리 1264-12,35.1676436972,128.1640710125,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 금산면 금산로 111,경상남도 진주시 금산면 장사리 930-1,35.2138011483,128.1483081480,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 일반성면 창촌길 27-1,경상남도 진주시 일반성면 창촌리 546-1,35.1720896468,128.2777265329,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 지수면 지수로 492,경상남도 진주시 지수면 승산리 203-1,35.2353935746,128.2702339405,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 수곡면 곤수로 903,경상남도 진주시 수곡면 효자리 503-3,35.1943987624,127.9375287712,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 진주시 대곡면 진의로 1065,경상남도 진주시 대곡면 광석리 314-1,35.2622661682,128.1685527084,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 내외중앙로 118,경상남도 김해시 내동 1132-3,35.2402296533,128.8682665948,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
김해시 삼안로217번길 32,,,,변환실패(주소미존재)
경상남도 김해시 해반천로169번길 8,,,,변환실패(주소미존재)
경상남도 김해시 가락로 30,경상남도 김해시 부원동 609-1,35.2291200163,128.8825234727,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 상동면 상동로 553,경상남도 김해시 상동면 대감리 639-6,35.3081915513,128.9303405693,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 대동면 대동로 595,경상남도 김해시 대동면 초정리 191-1,35.2434365276,128.9795108281,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 봉림로 21 ,,,,변환실패(주소미존재)
경상남도 김해시 계동로102번길 19,경상남도 김해시 대청동 322-1,35.1861141434,128.7960614525,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 한림면 한림로 449,경상남도 김해시 한림면 장방리 438-87,35.3252437055,128.7986384100,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 주촌면 서부로1638번길,,,,변환실패(주소미존재)
경상남도 김해시 진례면 진례로 235,경상남도 김해시 진례면 송정리 236-4,35.2484154882,128.7482121092,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 칠산로459번길 15,경상남도 김해시 흥동 915-2,35.2123629132,128.8517014838,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 진영읍 진영로 167,경상남도 김해시 진영읍 진영리 275-99,35.3032848047,128.7314705512,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 김해시 율하숲길 12,경상남도 김해시 장유동 844,35.1696068494,128.8234381116,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 물금읍 가촌로 61,경상남도 양산시 물금읍 가촌리 1123-5,35.3175206032,128.9894798189,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경남상남도 양산시 물금읍 증산리 1747-1,,,,변환실패(주소미존재)
경상남도 양산시 덕계로 95,경상남도 양산시 덕계동 718-19,35.3760115433,129.1526029106,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 삼호로 158,경상남도 양산시 삼호동 764-3,35.4125876679,129.1730232516,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 북안남5길 11-16,경상남도 양산시 북부동 330-2,35.3459857465,129.0402997139,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 북정11길 4,경상남도 양산시 북정동 531-12,35.3616188778,129.0481989348,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 동면 내송로 39,경상남도 양산시 동면 내송리 233-37,35.3231144650,129.0618533628,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 상북면 상북중앙로 394,경상남도 양산시 상북면 석계리 79-3,35.4178760923,129.0631729218,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 하북면 신평로 24,경상남도 양산시 하북면 순지리 691-8,35.4906031621,129.0872364942,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 양주로 34,경상남도 양산시 남부동 607-1,35.3315787610,129.0269532558,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 양산시 대평들1길 9-17,경상남도 양산시 소주동 42-3,35.4140279799,129.1642810692,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경산남도 양산시 평산로 79,,,,변환실패(주소미존재)
경상남도 거제시 고현천로 135,경상남도 거제시 고현동 313-2,34.8807654303,128.6306711414,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 옥포로22길 21,경상남도 거제시 옥포동 520-24,34.8954698265,128.6929955976,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 장평1로 154,경상남도 거제시 장평동 626,34.8918221558,128.6042337911,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 장승로 109,경상남도 거제시 장승포동 535-2,34.8644445612,128.7229769540,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 아주로 47,경상남도 거제시 아주동 317-2,34.8646417851,128.6897526393,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 연초면 거제대로 4275,경상남도 거제시 연초면 죽토리 1153-23,34.9117913660,128.6533174934,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거제시 남부면 거제남서로 3431 ,,,,변환실패(주소미존재)
경상남도 거제시 남부면 거제남서로 3118 ,,,,변환실패(주소미존재)
경상남도 거제시 장목면 거제북로 1165,경상남도 거제시 장목면 장목리 240-28,34.9872956706,128.6809041494,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 진해구 덕산로36번길 9,경상남도 창원시 진해구 덕산동 64-18,35.1449254450,128.7039606839,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 진해구 용원로41번길 12,경상남도 창원시 진해구 용원동 1218-4,35.1007072013,128.8143492044,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 진해구 벚꽃로 36,경상남도 창원시 진해구 통신동 2-1,35.1496955827,128.6606218218,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 진해구 충장로 329,경상남도 창원시 진해구 경화동 33,35.1537698313,128.6881769407,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 창원시 진해구 웅동로57번가길 5,경상남도 창원시 진해구 마천동 134-5,35.1255876791,128.7824118748,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
"경상남도 창원시 진해구 장복대로 157, 자은파출소",,,,변환실패(주소미존재)
경상남도 통영시 광도면 죽림3로 25,경상남도 통영시 광도면 죽림리 1569-8,34.8830781738,128.4163489285,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 무전대로 40,경상남도 통영시 무전동 1029-1,34.8598212169,128.4249889944,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 운하2길 17,경상남도 통영시 미수동 21-1,34.8323468797,128.4118976440,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 중앙로 170,경상남도 통영시 태평동 386-1,34.8466899041,128.4242794397,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 산양읍 산양중앙로 1,경상남도 통영시 산양읍 남평리 1381-2,34.8013868382,128.3882307859,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 욕지면 천왕로 29,경상남도 통영시 욕지면 동항리 787-23,34.6360952030,128.2645221739,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 한산면 한산일주로 840-1,경상남도 통영시 한산면 하소리 28-7,34.7672172601,128.5081112601,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 통영시 사량면 진촌2길 17,경상남도 통영시 사량면 금평리 54-2,34.8444221986,128.2250911234,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시 중앙로 89,경상남도 사천시 동금동 141-2,34.9341370934,128.0768219775,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시 사천읍 평화2길 31,경상남도 사천시 사천읍 평화리 51,35.0831645274,128.0877186001,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시  진삼로 635(송지리),,,,변환실패(주소미존재)
경상남도 사천시 진삼로 122,경상남도 사천시 송포동 256-1,34.9681291751,128.0646049401,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시  진삼로 1101(죽천리),,,,변환실패(주소미존재)
경상남도 사천시 곤양면 성내공원길 8,경상남도 사천시 곤양면 성내리 193,35.0575852892,127.9602998153,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시 서포면 서포로 284-16,경상남도 사천시 서포면 구평리 887-6,35.0085861662,127.9760770028,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 사천시 곤명면 곤명1로 105,경상남도 사천시 곤명면 봉계리 289,35.1116148169,127.9395876152,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 상남면 밀양대로 1881,,,,변환실패(주소미존재)
경상남도 밀양시 중앙로 60,경상남도 밀양시 가곡동 819-10,35.4737590753,128.7709976609,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 하남읍 수산중앙로 41-1,경상남도 밀양시 하남읍 수산리 473-24,35.3749573660,128.7098625265,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 삼랑진읍 천태로 70,경상남도 밀양시 삼랑진읍 송지리 156-65,35.3996639035,128.8425906693,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 상남면 밀양대로 1495,경상남도 밀양시 상남면 예림리 1135-8,35.4653473039,128.7580475111,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 무안면 사명로 543,경상남도 밀양시 무안면 무안리 917-2,35.4731088536,128.6528996731,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 부북면 부북로 41,경상남도 밀양시 부북면 운전리 305-3,35.5120880799,128.7286723086,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 산외면 산외로 429,경상남도 밀양시 산외면 다죽리 218-4,35.5023337038,128.8152412834,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 산내면 산내로 323-1,경상남도 밀양시 산내면 송백리 1300-5,35.5845950928,128.8800527600,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 밀양시 단장면 표충로 356,경상남도 밀양시 단장면 태룡리 415-1,35.5148660705,128.8754941680,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거창군 거창읍 중앙로1길 20-5,경상남도 거창군 거창읍 대동리 847-4,35.6876894512,127.9142228881,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거창군 위천면 장터길 22-5,경상남도 거창군 위천면 장기리 515-1,35.7497266194,127.8336380926,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거창군 거창읍 가조가야로 1079 ,,,,변환실패(주소미존재)
경상남도 거창군 웅양면 웅양로 1432,경상남도 거창군 웅양면 노현리 255-3,35.8048529690,127.9187072145,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거창군 남상면 수남로 1845,경상남도 거창군 남상면 무촌리 558-14,35.6449196115,127.9090789617,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
경상남도 거창군 신원면 과정리 187-7,,,,변환실패(주소미존재)
경상남도 거창군 고제면 입석2길 14번지,,,,변환실패(주소미존재)
경상남도 합천군 합천읍 충효로 106-5,경상남도 합천군 합천읍 합천리 1534,35.5698981364,128.1625326007,변환완료(지번주소업데이트;위도업데이트;경도업데이트;)
